RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021
394804,370,"Longview, WA",Msa,WA,160734,161901,161999,162487,162962,163892,164525,165313,166181,167116,168037,167435,166946,166313,168491,169560,170827,170939,171854,172556,173187,173996,174897,176362,177728,179576,180701,182299,183552,185120,186578,188041,189435,190596,191773,193393,195200,196701,197486,198589,200242,202321,203996,205644,207296,209306,211264,213223,215022,216995,219311,221698,223957,226084,228388,231096,233741,236143,238586,241145,243869,246356,248431,250455,252456,254503,257076,259472,262316,264446,266704,268862,271048,273058,275324,277519,279934,282707,285007,286526,287211,288448,290175,292336,294656,297406,300092,302888,305457,306954,308674,311159,314800,318655,322305,325935,329727,333676,338022,342766,348052,354529
395222,371,"Whitewater, WI",Msa,WI,167853,167371,167290,167231,167788,169003,170388,171946,173405,175996,178293,181839,184515,186638,186749,186337,185304,184748,184646,184554,184582,183542,182828,180225,179307,179561,182414,184330,185739,186586,187165,187412,186935,186562,186456,187942,189301,191189,192187,193766,194921,195424,195992,197045,199529,202182,204117,205292,205804,204138,202932,203384,205253,207053,207763,208432,208477,208884,210189,211972,214260,217293,219375,219285,219208,220412,222261,223671,224413,225706,226530,227007,226218,225913,225901,227230,228900,229898,231891,234083,238081,240256,241120,240853,240946,241991,243640,245374,246681,248280,249884,251166,251653,253516,256785,261371,266595,271014,275358,279825,284933,290492
394599,372,"Fond du Lac, WI",Msa,WI,103979,104269,104478,105232,105914,107206,108143,109507,110124,110711,111008,111622,112274,113338,114568,115509,116727,116852,116706,115788,115620,116742,117966,119150,119487,119107,119031,119131,119655,119975,120132,120338,120281,119648,119077,118443,118258,118333,118455,118461,118056,117975,118473,119209,119945,120309,120906,121603,122785,124108,125117,125847,126440,127013,127330,127616,128054,128809,129481,130316,130617,130874,131132,131949,132761,133686,134343,135008,135517,136064,136569,136831,137579,138130,139210,139538,140249,140563,141173,141678,142305,143145,143601,143996,143961,144415,144873,145559,146149,146588,147280,148107,149136,150053,151463,153192,155318,157391,159424,161809,164355,167531
394709,373,"Ithaca, NY",Msa,NY,185293,184563,185893,188488,191091,192193,193360,194687,195610,198534,200735,202275,204224,206016,206318,204163,203298,203886,205576,205725,206259,204606,203893,203983,204842,205314,205404,206576,207680,208397,208190,209116,209851,211423,211433,211205,209592,209272,208867,208749,207607,206672,206279,206068,206455,207044,207569,207718,208284,209195,211029,212894,215097,217096,218183,218913,218833,218810,219428,220505,221250,221556,221613,222270,222713,222765,223184,223369,223323,222610,222452,222268,222578,221624,220667,218321,216736,215450,215636,216429,218442,219680,219673,219220,219900,221496,223046,225013,226978,228438,228579,228561,228339,229169,230760,232830,234002,235317,236871,238868,240762,243265
394340,374,"Ashtabula, OH",Msa,OH,94007,93585,93088,93340,92512,92591,92547,93431,92553,92082,91336,91696,93362,94550,95740,95900,96472,96657,96838,96662,97173,97474,97904,97898,97617,97252,96759,96569,96630,96777,96961,96984,97160,97620,98039,98272,97999,97747,97788,98088,98310,98468,98572,98774,98862,99488,100037,100455,100365,100287,100497,100892,101161,101429,101378,101623,101658,100165,99435,99140,100991,102642,103182,102679,102560,102856,103889,104247,105325,106634,107101,107785,107117,107336,107743,109421,110474,110169,110490,111253,112796,113817,114510,114124,114073,113372,113114,112749,113280,115239,115938,116606,116251,116554,117355,118763,120111,121551,122774,123620,123998,123855
394630,375,"Gettysburg, PA",Msa,PA,201603,201710,201742,201753,201732,201690,201602,201363,201181,200968,200967,200890,201308,201736,202363,202520,202671,202686,202782,202840,202951,203022,203080,203135,204381,205559,206641,206331,206031,205743,205595,205386,205021,204696,204376,204274,200875,197662,193995,193926,193565,193564,193402,193639,194054,194158,194296,194316,195694,196849,198650,199390,200475,201312,202004,202565,203053,204033,205060,206115,207258,208492,209534,209936,210331,210526,210852,210937,211158,211312,211560,211826,212460,213666,214087,214610,214647,215640,216458,216961,217079,216986,216741,216827,217607,220461,221784,222443,221477,222319,223494,225068,226868,228912,231214,233461,235101,234998,236733,239410,243909,246838
394980,376,"Pine Bluff, AR",Msa,AR,54716,54797,54965,55056,55161,55148,55131,55030,54915,54872,54767,54781,54615,54553,54399,54319,54269,54234,54316,54464,54617,54666,54767,54887,55032,55035,55041,55152,55248,55409,55435,55454,55509,55587,55685,55633,55633,55754,55970,56132,56261,56404,56593,56739,56914,57143,57389,57631,57904,58103,58275,58332,58390,58435,58498,58662,58721,58784,58723,58785,58810,58893,58966,59084,59337,59535,59770,59939,60114,60259,60535,60885,61232,61442,61639,61864,62110,62384,62688,62968,63330,63750,63775,63683,63502,63659,63834,64058,64153,64255,64255,64402,64497,64582,64948,65366,65887,66242,66624,66988,67457,67971
395168,377,"Tullahoma, TN",Msa,TN,107243,107241,107059,107257,107222,107555,107926,108733,109187,109307,109495,109708,110200,110529,111209,111477,112423,112648,112739,112102,111932,112255,112401,112883,113113,113583,114076,114991,115688,116640,117724,119012,120487,121655,122988,123691,124509,125026,125093,125170,125149,125724,126441,127568,128177,128728,129030,129591,130153,130918,131997,132987,134217,135255,136218,136283,136336,136490,137203,138648,140160,141991,143141,144092,145198,146354,147756,148579,149613,150459,151951,151804,151736,150869,151549,152143,151747,150830,149806,151610,153399,155596,155805,156794,157188,157986,158597,159823,161832,163610,165208,165158,165478,165662,167176,168891,171207,173700,175845,177741,179686,182360
395023,378,"Richmond, KY",Msa,KY,129224,129261,129193,128405,127562,126685,126519,126330,126244,126186,126265,126409,126622,126931,127141,127436,127676,128050,128343,128618,128980,129434,129945,130381,130140,129922,129897,130718,131559,132218,132323,132450,132594,132821,132990,133230,134240,135078,136010,136383,137067,137736,138793,139887,140885,141515,141988,142518,143078,144045,145008,146039,146567,146994,147197,147424,147791,148520,149394,150229,150863,151346,151691,151909,152423,153385,154413,155297,155762,156318,156856,157499,158183,158951,159742,160566,161650,162443,163724,164663,166035,166141,166282,166127,166804,167619,168967,170778,171684,172133,171786,172421,173254,175086,177038,179380,181312,183340,185209,186990,189637,193072
394302,379,"Adrian, MI",Msa,MI,106338,106796,107392,107899,108152,108500,109142,108584,107935,107366,108043,109023,109712,110414,110716,111375,112540,113916,114488,115100,115415,115707,115687,115663,116448,116972,117703,118000,118173,118278,118958,120077,121256,122404,123142,124025,124375,124894,125279,125939,126595,126931,127512,128192,129536,130536,131654,132362,133244,134181,135393,136585,137875,139290,140283,140958,141346,141958,142764,143613,144556,145443,146252,146922,147043,147135,146871,147138,147005,147360,147498,148002,148806,149666,150422,151090,152247,153374,154483,154844,155404,155986,156820,157832,158506,158858,159254,159289,159565,159698,160479,161685,163139,164436,165774,166981,168480,170455,172714,175628,178506,181825
395173,380,"Twin Falls, ID",Msa,ID,130465,130706,130897,131135,131944,132838,133708,134577,135555,136389,136408,136529,136671,138687,141145,143805,144944,145574,146017,146446,146553,147272,148588,149818,150436,150530,150573,150687,151113,151848,152755,153672,154617,155293,156301,157523,159714,161451,162518,162568,162615,163000,163812,165049,166368,167451,168167,168618,168689,168375,168738,170032,172350,174643,176368,177486,178386,179338,179943,181304,182780,184702,186166,187680,188911,189991,191199,192716,194486,196457,198960,201024,202618,204513,206398,208757,210668,212581,213735,215016,216371,218304,219267,219926,220507,221557,223376,225357,227215,228262,229877,231960,234961,237825,241821,246781,252779,258903,265315,272190,280530,290864
394501,381,"Corning, NY",Msa,NY,95446,95578,95886,96217,96156,95750,95425,95229,95136,95135,95696,96497,97159,97238,97077,96917,97138,97156,97323,97023,96895,96919,96819,96795,96668,96842,96994,97278,97245,97357,96806,96803,96881,97198,97277,96994,96724,96622,96720,96799,96874,97270,98045,98654,98556,98168,98126,98312,98822,98962,99250,99457,99972,100569,101068,101512,102350,103107,103577,103980,104374,105181,105574,106040,106239,106012,105932,105685,105752,105609,105804,105792,105771,105481,105493,105659,106145,106969,107726,108351,108559,108874,108756,108644,108701,109213,109403,109010,108419,108322,108455,108762,109212,109835,110813,112050,113311,114467,116014,118169,120629,122901
395080,382,"Sebring, FL",Msa,FL,85658,85707,85740,86103,86536,86992,87499,87831,88074,88358,88848,89722,90254,90702,91416,91738,92341,92387,92609,93005,94168,95746,97515,98417,98763,99023,99120,99993,100931,102283,103448,104290,104828,104534,103961,103870,105044,106421,108151,109232,110371,111210,111972,112912,113621,114672,116062,117850,119157,120286,120858,121731,121902,122587,123578,124610,125586,126695,127825,128153,128523,128974,130131,130959,132505,133531,134242,134934,136081,137336,138162,139394,140319,141067,141119,141311,141624,142081,142817,143267,143634,143947,144369,144886,145286,146106,147417,148821,149752,150435,151208,152532,153921,155424,157255,159202,161661,164118,166664,169425,172702,176579
395166,383,"Truckee, CA",Msa,CA,299938,302314,307417,314367,324253,332347,337404,342820,349613,357464,363987,370253,376653,381996,386281,388515,387501,387325,388782,388645,384584,380247,378582,378507,379673,380261,380356,379202,378817,378739,379709,382511,387073,390995,393766,396984,396558,398354,398945,402783,404762,407850,410084,411545,413745,416948,420288,423013,427958,429811,431911,433005,437246,440212,442289,445976,448467,450834,451630,452502,454216,457661,461490,462376,463225,465371,467677,468425,469065,470127,471502,471882,470503,469888,471529,478528,482502,482653,479160,475191,470989,466472,465493,467645,470591,471795,471629,472959,474266,478575,484996,494901,506010,518224,528736,538329,549312,562655,577610,590871,607660,625523
394953,384,"Paducah, KY",Msa,KY,88825,88773,87917,87238,86690,87315,87765,88157,88089,88164,88315,88368,88289,88203,88519,88925,89376,89736,90150,90492,90730,90817,90836,90853,91304,91831,92388,92709,93276,93815,94359,94702,94950,95307,95669,96087,96433,96781,97098,97356,96830,96367,95890,96103,96309,96561,96967,97386,97402,97335,97319,97720,98458,99072,99656,100011,100472,100900,101168,101405,101791,102321,102876,103256,103628,103956,104327,104487,104605,104712,104990,105349,105967,106437,107065,107588,108395,109087,109761,110212,110551,110815,110793,110753,110977,111387,111485,111238,110903,110926,110931,111275,111664,112147,112824,113516,113896,114235,114795,115780,116767,117632
394637,385,"Grand Forks, ND",Msa,ND,159624,160724,162011,162628,163171,163695,165061,166370,167507,168946,170520,172144,173287,174490,175724,176930,178280,179777,180857,181618,182468,183317,184274,185547,187000,188573,189650,191312,192040,192391,192108,193179,194447,195529,195984,196337,196785,196910,197186,198351,199948,200758,200703,200311,200728,201234,201859,202236,202395,202691,203166,200831,199271,199725,203046,205207,205176,205160,205452,205844,206232,206517,206734,207921,208696,208766,208059,207775,208204,208428,208778,209177,209730,210297,210979,212253,213360,213923,214467,215281,216616,216578,215602,214423,213802,213667,213592,213769,213861,213904,213081,212383,211748,212235,213323,214578,215432,216018,216610,216733,217211,218234
395090,386,"Shelby, NC",Msa,NC,112565,112558,112618,112603,112660,112605,112583,112608,112635,112759,112832,113055,113207,113478,113726,114062,114372,114713,115087,115433,115789,116040,116382,116694,117073,117391,117678,117943,118201,118519,118921,119308,119672,119964,120203,120413,120806,121262,121753,122101,122506,122884,123029,123181,123310,123603,123791,123990,124559,125187,125817,126267,126562,126746,126855,127280,127887,128316,128784,129132,128564,128021,127640,128030,128371,128790,129567,129393,129521,130207,131902,133474,134603,134897,134514,134371,135352,136419,137817,138851,139379,139461,139723,140607,140941,140101,138363,137971,138699,142151,144353,147225,149546,152158,154171,155774,158263,162235,167456,171201,173418,173127
394580,387,"Fairbanks, AK",Msa,AK,204331,204451,204563,204514,203346,200401,197251,195618,195740,194758,193760,192740,192866,192396,192178,191397,190823,190302,190645,190826,190670,190855,191035,191700,190763,190793,190601,192447,194389,196785,198046,198140,197777,197446,197858,198110,199196,199885,200580,199527,199060,198737,199515,200515,201401,202501,202875,203747,204924,206615,207804,208601,208840,209383,210387,211730,213699,215138,216650,216265,215572,214470,214657,215973,217249,217935,216883,213438,210792,209186,210256,211643,213228,213825,214468,215144,216910,218124,219789,222741,223629,223574,221897,222568,223544,224975,225988,227123,228382,229856,231239,232883,235961,239477,243037,245061,246934,249209,251760,254163,256121,258498
394928,388,"Ocean City, NJ",Msa,NJ,336259,336784,336111,334378,333234,332925,333683,334268,335077,335913,336525,338079,337463,338206,339203,341845,342408,341687,340336,339373,338436,337842,337740,337299,337730,337927,337787,337040,337518,339327,340502,341946,342895,343982,344166,343935,344153,344388,344822,344344,343816,343722,344672,344847,344514,343497,342713,342202,341665,341523,342071,343761,346127,347325,347885,347887,348654,350176,352788,355439,357527,359126,360415,361646,362040,362752,363660,366385,368986,371678,372069,372640,373222,374552,375089,374755,374226,373230,373141,374039,377060,378827,379923,380868,382250,385020,388237,393302,397204,402472,407432,412676,416134,421069,428233,436162,444676,452493,461218,469675,480444,491319
394823,389,"Mankato, MN",Msa,MN,152983,153875,154788,155603,156463,157164,157915,158531,159206,159880,160594,161291,161967,162639,163269,163892,164445,165011,165554,166079,166655,167095,167517,167972,168539,169166,169759,170420,171030,171791,172451,173268,173944,174769,175675,176505,177248,177920,178691,179473,180488,181500,182611,183536,184551,185572,186598,187695,188876,190074,191440,192816,194025,194984,195904,196771,197669,198505,199595,200912,202236,203506,204873,206361,207640,208419,208981,209332,209840,210403,211310,212339,213160,214028,213418,212665,212386,213470,214936,217148,218810,220248,219859,218797,218705,218875,220911,222275,223671,224432,225090,225335,225886,226649,228668,231169,233037,234744,235758,237465,239077,240769
395038,390,"Rome, GA",Msa,GA,86206,86598,86985,87398,87787,88202,88656,89159,89403,89610,89738,90112,90521,90999,91462,91957,92422,92971,93384,93858,94317,94832,95358,95830,96227,96550,96856,97301,97669,98114,98517,98931,99263,99594,100096,100616,101290,101821,102250,102291,102619,102744,103088,103044,103371,103630,103804,103881,104133,104675,105484,106203,106751,107340,107915,108914,109722,110689,111533,112540,113003,113386,113628,114604,115431,116398,117164,117991,118667,119212,119730,120242,121091,122229,123294,123857,124710,125172,126077,126851,128204,129057,129823,130701,131728,132666,133486,134702,135719,136817,137671,138473,139218,140486,141968,143437,144838,146276,147996,149625,151445,153541
394441,391,"Cape Girardeau, MO",Msa,MO,114662,115315,115942,115914,115863,115789,115682,115628,115590,115665,115862,116173,116760,117312,117842,118159,118467,118816,119241,119665,120163,120711,121301,121858,122285,122685,123116,123636,124197,124747,125259,125792,126332,126816,127303,127805,128412,129006,129658,130175,130692,131164,131670,132198,132837,133361,133794,134391,135230,136169,136718,137334,137961,138336,138662,139042,139008,139741,140385,141291,141325,141411,142093,142772,143419,143769,144131,144189,143671,143521,143816,144788,145376,146076,147052,148070,148759,150760,152585,154930,157902,158635,158626,156530,156871,156561,155727,155139,155228,155529,155766,156124,155872,156950,158459,161188,162623,164583,166833,169029,171101,172620
394689,392,"Hot Springs, AR",Msa,AR,124563,127207,129130,129237,129019,128982,129536,130318,130872,131118,130844,130422,129245,127983,127098,126448,126055,125320,124915,124413,124327,124197,124095,123535,122319,121722,121651,122785,123903,124980,125828,126607,126844,126654,126563,126832,127691,128089,128166,127542,127196,127204,127315,127331,127529,128291,128888,129248,129466,130074,130616,131025,131465,131802,132204,132459,132874,133443,134363,135675,136309,136428,136851,137809,138736,139512,140363,141284,141929,142172,142582,142934,143985,144788,145110,145243,145505,145982,146119,146780,147760,148430,148590,148839,149903,151608,153655,155237,156096,156442,157133,158084,159231,160994,163293,165800,167772,169795,172088,175147,179208,184126
394655,393,"Greenwood, SC",Msa,SC,86162,86477,86997,87316,87613,87532,87525,87499,87694,87747,87757,87515,87594,87699,88030,88324,88653,89136,89620,90040,90393,90812,91274,91729,92032,92160,92198,92374,92662,92993,93306,93677,94041,94384,94728,95156,95481,95848,96178,96505,96842,97147,97524,97809,98171,98538,98884,99194,99648,100194,100719,101195,101647,102147,102629,103153,103731,104357,105079,105741,106298,106705,107202,107711,108246,108684,109130,109609,109805,109982,110130,110604,111123,111589,111978,112438,112846,113317,113707,114421,115154,115901,115977,115962,115804,116000,116196,116537,116923,117326,117680,117877,118157,118442,119253,120002,120877,121562,122295,122915,123569,124253
395140,394,"Sunbury, PA",Msa,PA,84190,84369,84460,84554,84545,84696,84843,84981,84981,84997,85098,85265,85391,85544,85786,86075,86359,86533,86698,86924,87282,87664,87949,88144,88373,88578,88769,88941,89196,89467,89793,90080,90340,90560,90855,91279,91636,92013,92303,92632,92900,93239,93584,93936,94218,94565,94948,95311,95732,96107,96528,96910,97277,97661,97998,98395,98780,99134,99402,99690,100012,100419,100802,101193,101572,101910,102275,102609,102995,103310,103615,103928,104333,104797,105324,105880,106396,106984,107460,108093,108417,108545,108174,107931,107943,108301,108792,109272,109713,109941,110230,110520,111111,111923,113183,114387,115395,116153,116854,117639,118583,119778
394469,395,"Clarksburg, WV",Msa,WV,75855,75825,76040,76158,76249,76190,76419,76587,77039,77356,77760,77953,78105,78195,78183,78219,78259,78461,78679,79024,79324,79717,80018,80369,80898,81505,82015,82293,82576,82864,83164,83375,83718,84028,84340,84537,84701,84904,85140,85481,85810,86096,86276,86436,86449,86599,86789,87069,87091,87079,87173,87511,87993,88538,89106,89707,90372,90931,91463,91969,92722,93500,94242,94693,94893,94942,95073,95374,95713,95895,96142,96523,96914,97342,97753,98353,98825,99363,99834,100373,100808,101072,100885,100647,100662,100825,101117,101391,101950,102257,102559,102724,103033,103571,104433,105277,105893,106391,106824,107262,107626,108225
395190,396,"Victoria, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152787,152220,151730,150831,150296,150109,150066,150202,150437,150958,151354,151576,151600,151984,152792,154005,154756,155007,155116,155121,155186,154888,155118,155946,157375,158693,159495,159504,159695,160328,161580,163013,164583,166533,168441,170286,172086,174179,176823,180225
395145,397,"Talladega, AL",Msa,AL,89758,89641,89496,89385,89260,89177,89071,88982,88814,88723,88594,88558,88550,88689,88905,89113,89317,89413,89531,89684,89883,90158,90332,90476,90557,90618,90664,90691,90708,90762,90809,90861,90902,90873,90949,91062,91272,91477,91577,91654,91739,91955,92204,92477,92710,92916,93020,93091,93068,93075,93185,93462,93812,94046,94273,94388,94614,94821,95090,95375,95728,96136,96578,96910,97221,97514,97821,98166,98511,98954,99308,99725,100125,100568,101017,101557,102040,102503,102835,103252,103622,103948,104425,104830,105388,105797,106163,106470,106874,107370,107949,108533,109176,109849,110485,111195,111834,112615,113478,114422,115386,116361
